TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
407.80999999999983,Debit,New York,Online,66.0,Retired,84.0,1.0,1968.3599999999997,0
257.3,Debit,New York,Online,53.0,Retired,172.0,1.0,4203.05,0
81.96000000000001,Credit,Jacksonville,Online,19.0,Student,97.0,1.0,959.9400000000005,0
96.78000000000003,Debit,Atlanta,Online,22.0,Student,27.0,1.0,271.6400000000003,0
380.53999999999996,Credit,Indianapolis,Branch,41.0,Doctor,118.0,1.0,12571.76,0
904.19,Debit,El Paso,Online,22.0,Student,65.0,1.0,8627.08,0
143.19,Debit,Houston,Branch,18.0,Student,27.0,4.0,524.46,2
848.45,Debit,Jacksonville,Branch,28.0,Student,175.0,1.0,422.3199999999997,0
296.1800000000001,Credit,Dallas,Branch,66.0,Doctor,31.0,1.0,12961.530000000002,0
19.46,Debit,Charlotte,Branch,68.0,Retired,213.0,1.0,6381.6,0
604.2299999999999,Debit,Detroit,Branch,28.0,Student,47.999999999999986,1.0,117.97999999999956,0
55.499999999999986,Credit,Philadelphia,Branch,57.0,Retired,147.0,1.0,1715.2200000000003,0
415.77000000000015,Debit,San Francisco,Online,29.0,Doctor,274.0,1.0,5599.81,0
887.1899999999999,Debit,Colorado Springs,Branch,61.0,Retired,69.0,1.0,7904.24,0
441.0299999999999,Debit,San Jose,Online,49.0,Engineer,88.0,1.0,1490.44,0
36.45999999999999,Debit,Nashville,ATM,56.0,Retired,285.0,1.0,1532.7200000000003,0
77.39000000000001,Debit,Denver,Branch,18.0,Student,219.0,1.0,5976.0,0
596.9100000000001,Credit,San Antonio,ATM,19.0,Student,162.0,1.0,1673.7600000000002,0
7.029999999999995,Debit,Chicago,Branch,76.0,Retired,70.0,1.0,3290.72,0
250.33999999999995,Debit,Charlotte,ATM,26.0,Engineer,197.0,1.0,3030.97,0
422.5200000000001,Debit,San Jose,Branch,20.0,Student,67.0,1.0,369.8599999999997,0
190.76999999999998,Debit,Raleigh,Branch,58.0,Engineer,24.0,1.0,6570.36,0
74.19000000000003,Debit,Atlanta,Branch,76.0,Retired,213.0,1.0,2264.98,0
189.13000000000005,Credit,Jacksonville,Online,75.0,Retired,198.0,1.0,5029.87,0
31.519999999999996,Debit,Jacksonville,Branch,62.0,Doctor,122.0,1.0,12327.74,0
1236.6899999999998,Credit,San Jose,Branch,20.0,Student,118.0,1.0,420.25,0
1160.39,Debit,Oklahoma City,Online,41.0,Doctor,150.0,1.0,6499.53,0
171.24,Debit,San Francisco,Branch,62.0,Retired,133.0,1.0,5172.99,0
57.61999999999998,Debit,Austin,Branch,54.0,Doctor,121.0,1.0,8981.1,0
54.14000000000001,Debit,Las Vegas,ATM,34.0,Doctor,70.0,1.0,7915.0,0
588.2299999999998,Debit,Omaha,Online,27.0,Student,144.0,1.0,500.84000000000015,0
147.15000000000006,Debit,Phoenix,Branch,43.0,Doctor,75.0,1.0,13784.4,0
22.270000000000003,Credit,Indianapolis,Online,62.0,Retired,114.0,1.0,7392.79,0
1398.5900000000001,Credit,Austin,ATM,26.0,Student,144.0,1.0,1134.7900000000004,0
77.02000000000002,Credit,Albuquerque,Online,34.0,Doctor,189.0,1.0,14765.41,0
171.19,Credit,Los Angeles,Branch,27.0,Student,156.0,5.0,745.8699999999999,1
156.51000000000005,Debit,Raleigh,ATM,68.0,Doctor,15.0,1.0,5360.19,0
136.15000000000003,Debit,Colorado Springs,Online,72.0,Retired,50.0,1.0,5878.14,0
40.480000000000004,Debit,Omaha,ATM,56.0,Retired,38.0,1.0,5889.51,0
452.68000000000006,Debit,Houston,Online,33.0,Engineer,15.0,1.0,4381.54,0
20.110000000000003,Credit,Colorado Springs,Online,49.0,Engineer,160.0,1.0,8478.46,0
356.0,Credit,Fort Worth,Online,26.0,Student,33.0,1.0,185.47000000000025,0
428.6899999999999,Debit,Raleigh,ATM,43.0,Engineer,236.0,1.0,2443.54,0
255.85999999999996,Debit,Boston,Branch,23.0,Student,102.0,1.0,699.8999999999996,0
20.48,Debit,Dallas,ATM,27.0,Engineer,114.0,1.0,4739.59,0
191.17,Debit,Baltimore,ATM,49.0,Doctor,265.0,1.0,12893.85,0
92.37999999999998,Debit,Jacksonville,ATM,65.0,Retired,179.0,1.0,2402.58,0
207.63,Credit,Oklahoma City,Online,59.0,Retired,128.0,1.0,7626.53,0
94.21999999999998,Debit,Charlotte,Online,52.0,Retired,52.0,1.0,1014.6300000000001,0
548.9799999999999,Debit,Oklahoma City,ATM,28.0,Student,171.0,1.0,1358.54,0
642.0599999999997,Debit,Colorado Springs,ATM,23.0,Student,25.0,1.0,1602.13,0
315.5500000000001,Credit,Dallas,Branch,27.0,Student,19.0,2.0,1105.8900000000008,0
837.4500000000003,Debit,Virginia Beach,Online,61.0,Retired,63.0,1.0,1731.8900000000003,0
1096.0900000000001,Debit,San Francisco,ATM,29.0,Engineer,52.0,1.0,8692.47,0
190.44999999999993,Credit,Boston,Branch,53.0,Doctor,62.0,1.0,12578.75,0
92.84,Credit,Mesa,Branch,67.0,Retired,80.0,1.0,1712.4099999999999,0
610.52,Debit,Washington,ATM,78.0,Retired,169.0,1.0,3485.03,0
860.2999999999996,Credit,Colorado Springs,Branch,78.0,Retired,68.0,1.0,1146.7800000000002,0
101.00999999999999,Debit,Philadelphia,ATM,50.0,Doctor,63.0,1.0,6393.12,0
29.779999999999998,Credit,Tucson,Online,40.0,Doctor,51.0,1.0,680.5500000000002,0
112.08000000000004,Debit,Chicago,Online,70.0,Doctor,83.0,1.0,7037.34,0
471.9599999999998,Credit,Indianapolis,Online,69.0,Doctor,124.0,2.0,12991.03,0
53.22999999999999,Credit,San Francisco,Branch,28.0,Student,96.0,1.0,105.01000000000022,0
79.62000000000003,Debit,Oklahoma City,Branch,32.0,Doctor,52.0,1.0,1360.85,0
48.79,Debit,Denver,Branch,25.0,Student,37.0,1.0,1649.92,0
334.96999999999997,Debit,Fresno,Branch,52.0,Doctor,45.0,1.0,5237.36,0
31.869999999999997,Debit,Fresno,ATM,33.0,Doctor,295.0,1.0,14348.65,0
711.4300000000003,Debit,San Diego,Online,67.0,Retired,115.0,1.0,5625.55,0
221.23000000000008,Debit,Milwaukee,ATM,41.0,Engineer,47.999999999999986,1.0,3438.02,0
28.280000000000005,Debit,Atlanta,ATM,29.0,Doctor,96.0,1.0,10668.24,0
102.52000000000004,Debit,Tucson,ATM,49.0,Engineer,98.0,1.0,2018.9,0
163.64999999999998,Debit,New York,ATM,59.0,Engineer,147.0,1.0,9500.95,0
11.52,Debit,Kansas City,ATM,55.0,Retired,30.0,1.0,2472.99,0
271.72000000000014,Debit,Los Angeles,Branch,38.0,Doctor,37.0,1.0,6522.47,0
203.33999999999992,Debit,New York,Online,20.0,Student,134.0,1.0,1223.4499999999998,0
248.57999999999993,Debit,San Antonio,ATM,39.0,Engineer,152.0,1.0,778.7399999999998,0
687.1700000000002,Debit,Denver,ATM,61.0,Retired,96.0,1.0,2246.15,0
360.65000000000003,Credit,Jacksonville,Online,25.0,Student,289.0,1.0,219.52999999999975,0
110.90999999999995,Debit,Seattle,Branch,38.0,Doctor,90.0,1.0,12896.06,0
216.72000000000003,Credit,Columbus,Branch,30.0,Engineer,137.0,1.0,8697.11,0
491.7599999999998,Debit,Columbus,Online,66.0,Retired,156.0,1.0,6414.11,0
225.27999999999994,Debit,Chicago,Online,64.0,Retired,68.0,1.0,5767.51,0
615.0299999999997,Debit,Dallas,ATM,68.0,Retired,51.0,1.0,2815.86,0
609.79,Debit,Fort Worth,Online,55.0,Engineer,157.0,1.0,2991.17,0
187.54999999999998,Debit,Philadelphia,Branch,48.0,Engineer,288.0,1.0,224.64999999999964,0
841.1600000000003,Credit,Colorado Springs,Branch,20.0,Student,68.0,1.0,1236.7600000000002,0
204.33999999999995,Debit,Phoenix,ATM,60.0,Doctor,66.0,1.0,13586.99,0
91.88000000000002,Debit,Colorado Springs,ATM,26.0,Engineer,284.0,1.0,7117.35,0
61.11000000000002,Credit,Albuquerque,Branch,61.0,Retired,122.0,1.0,7235.87,0
394.92,Debit,Memphis,Branch,72.0,Retired,47.0,1.0,7318.64,0
20.39,Debit,Colorado Springs,ATM,43.0,Doctor,45.0,1.0,9847.6,0
558.4100000000002,Credit,Washington,Online,80.0,Retired,49.0,1.0,2968.75,0
58.06999999999999,Credit,Boston,Online,31.0,Doctor,99.0,1.0,9323.71,0
396.27,Credit,Miami,Online,18.0,Student,167.0,1.0,1764.08,0
290.04999999999995,Debit,New York,ATM,75.0,Retired,116.0,1.0,5683.49,0
47.11000000000001,Debit,San Francisco,Online,33.0,Doctor,233.0,1.0,5225.73,0
336.5,Debit,Sacramento,ATM,63.0,Retired,47.0,1.0,6445.4,0
389.0700000000001,Debit,Seattle,Online,24.0,Student,68.0,1.0,289.71000000000004,0
521.8599999999998,Credit,Sacramento,Online,51.0,Engineer,66.0,1.0,9200.74,0
788.4100000000002,Debit,Memphis,Online,25.0,Student,39.0,1.0,300.8699999999999,0
32.700000000000024,Credit,Raleigh,ATM,48.0,Doctor,121.0,1.0,743.8999999999996,0
23.299999999999997,Debit,Philadelphia,ATM,21.0,Student,90.0,1.0,1200.35,0
204.12,Debit,San Jose,ATM,56.0,Retired,181.0,1.0,1562.3900000000003,0
316.93999999999994,Credit,Raleigh,Branch,49.0,Doctor,172.0,1.0,7719.71,0
193.23000000000005,Debit,Albuquerque,Online,54.0,Engineer,39.0,3.0,2610.67,0
1511.7100000000005,Debit,Oklahoma City,Online,66.0,Retired,51.0,1.0,2060.02,0
1.2599999999999993,Debit,Oklahoma City,Online,20.0,Student,173.0,1.0,1833.67,0
211.77,Debit,Mesa,ATM,71.0,Retired,161.0,1.0,5396.65,0
407.65,Debit,Mesa,ATM,57.0,Doctor,107.0,1.0,12995.7,0
423.90000000000015,Debit,Tucson,ATM,40.0,Engineer,111.0,1.0,7616.43,0
21.619999999999997,Credit,Philadelphia,ATM,35.0,Doctor,225.0,1.0,12500.8,0
175.38999999999993,Debit,San Francisco,ATM,19.0,Student,36.0,1.0,1127.0800000000004,0
8.860000000000001,Credit,Sacramento,Branch,76.0,Retired,91.0,1.0,3621.98,0
62.980000000000004,Debit,Denver,Online,49.0,Engineer,44.0,1.0,5212.28,0
55.849999999999994,Credit,San Francisco,Branch,58.0,Retired,40.000000000000014,1.0,2727.45,0
205.70000000000002,Debit,Oklahoma City,Branch,49.0,Doctor,95.0,5.0,5117.03,1
17.550000000000004,Debit,Tucson,Branch,26.0,Engineer,159.0,1.0,6089.79,0
92.32000000000002,Debit,Milwaukee,Branch,58.0,Engineer,77.0,1.0,2618.1,0
196.49,Debit,Memphis,ATM,31.0,Doctor,212.0,1.0,11988.12,0
50.61999999999998,Debit,Portland,ATM,55.0,Engineer,111.0,1.0,3841.42,0
488.1600000000001,Credit,Los Angeles,Branch,28.0,Student,84.0,1.0,321.21000000000004,0
406.6000000000001,Debit,Tucson,Online,37.0,Engineer,44.0,1.0,9754.73,0
513.9499999999999,Debit,Columbus,Branch,57.0,Engineer,143.0,1.0,9584.52,0
346.94,Debit,Portland,ATM,31.0,Doctor,163.0,1.0,7624.56,0
357.56,Debit,New York,Online,47.0,Engineer,52.0,1.0,2485.73,0
11.31,Debit,Louisville,Online,36.0,Engineer,280.0,1.0,2137.9,0
212.69,Debit,Atlanta,Branch,30.0,Doctor,111.0,1.0,6412.85,0
222.49,Credit,Oklahoma City,Branch,23.0,Student,196.0,1.0,707.25,0
279.23000000000013,Debit,Fresno,Online,48.0,Engineer,83.0,1.0,8300.54,0
117.87999999999995,Debit,Memphis,ATM,45.0,Doctor,263.0,1.0,7717.34,0
329.77,Credit,San Diego,Online,39.0,Doctor,247.0,1.0,6967.03,0
78.52999999999997,Debit,Louisville,Branch,54.0,Retired,55.0,1.0,5158.6,0
422.7400000000001,Debit,San Jose,Online,67.0,Doctor,103.0,1.0,12031.14,0
314.69,Debit,Oklahoma City,Branch,73.0,Retired,152.0,1.0,7093.68,0
412.7199999999999,Debit,Washington,Branch,29.0,Doctor,153.0,1.0,8539.86,0
509.7300000000001,Debit,Chicago,Branch,59.0,Retired,89.0,1.0,7640.57,0
154.08,Debit,Omaha,ATM,24.0,Student,201.0,1.0,1292.21,0
24.010000000000005,Debit,Las Vegas,Branch,63.0,Retired,166.0,1.0,5958.75,0
70.28000000000003,Debit,Los Angeles,Online,25.0,Student,129.0,1.0,708.7399999999998,0
52.25000000000001,Credit,Austin,Branch,28.0,Student,66.0,1.0,1744.4,0
408.6499999999999,Debit,Denver,ATM,25.0,Student,263.0,1.0,273.77999999999975,0
460.25000000000006,Debit,Tucson,Branch,25.0,Student,59.0,1.0,130.76000000000022,0
302.56,Debit,Seattle,Branch,49.0,Doctor,118.0,1.0,10389.6,0
18.670000000000005,Debit,San Diego,Online,63.0,Doctor,91.0,1.0,1048.1800000000003,0
6.290000000000003,Credit,San Francisco,Online,32.0,Doctor,132.0,1.0,12896.68,0
402.3700000000001,Debit,Los Angeles,Branch,43.0,Engineer,251.0,1.0,8208.54,0
146.40000000000006,Debit,Tucson,Online,38.0,Engineer,24.0,1.0,5244.49,0
557.3399999999999,Debit,Seattle,Online,37.0,Doctor,46.0,1.0,11935.14,0
35.31,Debit,Philadelphia,ATM,24.0,Student,251.0,1.0,1484.7600000000002,0
781.5899999999999,Credit,Tucson,Online,23.0,Student,145.0,1.0,6513.34,0
283.65000000000003,Debit,Fort Worth,ATM,35.0,Doctor,161.0,1.0,13801.15,0
306.2699999999999,Debit,Las Vegas,Online,68.0,Doctor,147.0,1.0,12958.65,0
186.81,Debit,Austin,Online,32.0,Doctor,116.0,1.0,9588.71,0
67.01000000000003,Debit,Milwaukee,Online,49.0,Engineer,179.0,1.0,3475.99,0
448.95,Debit,Tucson,Branch,29.0,Engineer,75.0,1.0,7544.4,0
280.2999999999999,Debit,Oklahoma City,ATM,19.0,Student,47.999999999999986,1.0,1193.6099999999992,0
27.750000000000014,Debit,Indianapolis,Online,33.0,Doctor,27.0,1.0,12063.77,0
612.15,Debit,Detroit,ATM,27.0,Student,121.0,1.0,892.8299999999999,0
276.20000000000005,Debit,New York,Online,54.0,Engineer,81.0,1.0,1230.12,0
428.7900000000001,Debit,San Jose,Branch,18.0,Student,189.0,1.0,1479.67,0
470.12999999999994,Credit,San Antonio,ATM,54.0,Doctor,139.0,1.0,1265.2799999999997,0
103.81000000000003,Debit,Seattle,Branch,76.0,Retired,47.0,1.0,3228.87,0
23.609999999999996,Debit,Seattle,Online,19.0,Student,145.0,1.0,1111.67,0
69.27999999999999,Debit,Boston,Online,56.0,Engineer,293.0,1.0,3213.16,0
34.650000000000006,Credit,New York,Online,63.0,Doctor,146.0,1.0,12719.93,0
363.67999999999984,Credit,Miami,ATM,63.0,Retired,137.0,1.0,2040.77,0
74.23000000000002,Debit,San Francisco,Branch,20.0,Student,172.0,1.0,1309.85,0
655.4900000000001,Credit,Austin,Online,25.0,Student,104.0,1.0,164.60999999999967,0
19.560000000000002,Credit,Memphis,Branch,49.0,Engineer,161.0,1.0,4230.37,0
390.05000000000007,Debit,Dallas,ATM,27.0,Student,41.0,1.0,761.0,0
8.379999999999999,Debit,Houston,Online,67.0,Retired,105.0,1.0,2923.83,0
110.48000000000002,Debit,Baltimore,Online,61.0,Retired,93.0,1.0,7372.47,0
67.91,Debit,Seattle,ATM,39.0,Doctor,85.0,1.0,871.1000000000004,0
336.4800000000001,Debit,Oklahoma City,Branch,45.0,Engineer,155.0,1.0,3023.16,0
39.13999999999998,Debit,Albuquerque,Online,19.0,Student,174.0,1.0,1119.21,0
1077.98,Debit,Detroit,Branch,60.0,Doctor,173.0,1.0,11833.73,0
361.02,Debit,Dallas,Online,68.0,Retired,68.0,1.0,6400.59,0
568.71,Debit,Memphis,Online,63.0,Doctor,80.0,1.0,13884.24,0
219.19000000000003,Debit,Austin,ATM,19.0,Student,185.0,1.0,620.8299999999999,0
210.98999999999998,Debit,Denver,ATM,19.0,Student,40.000000000000014,1.0,1938.0100000000002,0
12.020000000000001,Debit,Tucson,Branch,19.0,Student,280.0,1.0,964.79,0
84.43000000000002,Debit,New York,Online,56.0,Retired,109.0,1.0,1870.1599999999999,0
345.96999999999997,Debit,Austin,Online,34.0,Doctor,106.0,1.0,5577.94,0
173.28999999999994,Debit,El Paso,ATM,36.0,Engineer,283.0,1.0,8700.8,0
196.54000000000005,Debit,Omaha,Online,60.0,Retired,255.0,1.0,2794.66,0
102.22999999999996,Debit,Colorado Springs,Online,45.0,Engineer,87.0,1.0,6169.71,0
181.46000000000004,Debit,Fresno,ATM,25.0,Student,34.0,1.0,831.75,0
693.5500000000002,Debit,Charlotte,Branch,53.0,Retired,109.0,1.0,2451.56,0
148.31,Credit,Mesa,Online,34.0,Doctor,92.0,1.0,13625.52,0
108.47999999999996,Debit,Los Angeles,Branch,20.0,Student,103.0,1.0,1379.3900000000003,0
1832.0200000000004,Credit,Columbus,Online,62.0,Doctor,83.0,1.0,11498.01,0
82.51,Debit,Washington,Branch,25.0,Student,97.0,1.0,865.4899999999998,0
366.4800000000001,Credit,Seattle,Online,76.0,Retired,216.0,1.0,7147.4,0
492.1,Credit,Houston,Online,35.0,Engineer,125.0,1.0,7833.85,0
453.8000000000001,Debit,Los Angeles,Branch,80.0,Retired,151.0,1.0,4840.67,0
646.0399999999998,Debit,Memphis,Branch,70.0,Retired,78.0,1.0,7361.47,0
170.28,Debit,Philadelphia,Branch,45.0,Doctor,114.0,1.0,5128.44,0
89.41999999999999,Debit,El Paso,ATM,62.0,Doctor,91.0,1.0,12381.45,0
156.53000000000006,Debit,Baltimore,ATM,29.0,Engineer,66.0,1.0,4008.05,0
992.8199999999996,Debit,Milwaukee,Online,43.0,Engineer,300.0,1.0,3493.13,0
40.239999999999995,Debit,Dallas,ATM,77.0,Retired,106.0,1.0,6462.41,0
153.00999999999996,Debit,Fort Worth,ATM,42.0,Engineer,111.0,3.0,4625.12,0
79.77,Credit,Las Vegas,ATM,48.0,Engineer,50.0,1.0,6470.57,0
27.500000000000004,Debit,Indianapolis,Online,48.0,Engineer,179.0,1.0,4854.83,0
84.62000000000002,Debit,Raleigh,ATM,48.0,Doctor,146.0,1.0,12652.22,0
143.78000000000003,Debit,San Diego,Branch,68.0,Doctor,150.0,1.0,11705.88,0
56.990000000000016,Debit,El Paso,ATM,35.0,Doctor,95.0,1.0,932.6099999999997,0
775.4799999999999,Debit,Louisville,Branch,61.0,Doctor,31.0,1.0,11613.58,0
106.37000000000005,Debit,Sacramento,ATM,25.0,Student,160.0,1.0,1068.5500000000002,0
119.83000000000006,Debit,Virginia Beach,Online,28.0,Student,295.0,1.0,1616.3000000000002,0
47.21999999999999,Debit,San Jose,Branch,23.0,Student,217.0,1.0,471.27999999999975,0
660.7100000000003,Credit,San Jose,Branch,21.0,Student,148.0,1.0,106.85999999999967,0
378.96999999999986,Debit,Miami,Online,72.0,Retired,160.0,1.0,2457.1,0
115.1,Debit,Boston,Branch,69.0,Retired,148.0,1.0,5882.12,0
12.300000000000002,Credit,Louisville,Online,55.0,Retired,41.0,1.0,1938.9899999999998,0
96.5,Debit,Omaha,Online,57.0,Retired,17.0,1.0,4079.09,0
131.92999999999998,Credit,Houston,Branch,28.0,Engineer,149.0,1.0,860.1199999999999,0
273.96999999999997,Debit,Boston,Online,68.0,Retired,174.0,1.0,7811.31,0
74.34999999999997,Debit,San Francisco,Branch,24.0,Student,47.0,1.0,1181.8400000000006,0
30.939999999999998,Debit,San Francisco,ATM,58.0,Doctor,243.0,1.0,10915.54,0
308.23999999999995,Debit,San Jose,ATM,19.0,Student,136.0,2.0,1670.7200000000003,0
51.52000000000001,Debit,Boston,Online,20.0,Student,140.0,1.0,1121.1899999999996,0
821.4600000000002,Credit,Fort Worth,Online,53.0,Engineer,243.0,1.0,5621.86,0
154.06999999999996,Debit,Detroit,ATM,56.0,Engineer,116.0,1.0,8873.43,0
53.940000000000005,Debit,Tucson,Branch,41.0,Doctor,146.0,1.0,6990.92,0
385.4100000000002,Debit,Jacksonville,ATM,60.0,Engineer,65.0,1.0,7831.56,0
236.42000000000007,Debit,Phoenix,Branch,51.0,Retired,175.0,1.0,6173.23,0
115.23000000000002,Debit,Dallas,ATM,56.0,Doctor,64.0,1.0,9523.72,0
13.619999999999997,Debit,El Paso,Branch,33.0,Doctor,61.0,1.0,6420.47,0
998.3700000000002,Debit,Fort Worth,ATM,23.0,Student,145.0,1.0,1146.0900000000001,0
374.5199999999998,Debit,Colorado Springs,ATM,35.0,Engineer,235.0,1.0,6430.41,0
337.05,Debit,San Antonio,Branch,28.0,Student,164.0,1.0,1635.0500000000002,0
367.9299999999999,Debit,Houston,Online,66.0,Retired,33.0,1.0,6697.79,0
113.27000000000001,Debit,Seattle,Branch,58.0,Doctor,102.0,1.0,7369.89,0
495.96000000000015,Debit,Sacramento,ATM,40.0,Engineer,132.0,1.0,6903.68,0
562.5799999999998,Debit,Sacramento,Online,65.0,Doctor,23.0,1.0,11748.86,0
441.94000000000017,Debit,San Antonio,Online,42.0,Doctor,148.0,1.0,7303.23,0
72.89999999999999,Debit,Los Angeles,Branch,29.0,Doctor,51.0,1.0,10619.35,0
257.6600000000001,Credit,Raleigh,Online,54.0,Retired,137.0,1.0,1794.5,0
167.55000000000004,Credit,Houston,Branch,59.0,Doctor,99.0,1.0,12970.21,0
277.2599999999999,Debit,Louisville,Branch,56.0,Doctor,143.0,1.0,120.89000000000033,0
36.45999999999999,Debit,Indianapolis,ATM,67.0,Doctor,164.0,1.0,5692.31,0
39.13999999999998,Debit,Portland,Branch,50.0,Engineer,165.0,1.0,9879.87,0
507.2599999999999,Credit,Baltimore,ATM,64.0,Retired,86.0,1.0,6266.65,0
737.3199999999998,Debit,Indianapolis,Online,31.0,Doctor,28.0,1.0,14268.95,0
390.43000000000006,Credit,Austin,ATM,52.0,Engineer,151.0,1.0,6449.83,0
26.58,Debit,Omaha,ATM,60.0,Engineer,166.0,1.0,6741.41,0
447.1,Debit,Seattle,ATM,25.0,Student,243.0,1.0,1008.4400000000005,0
148.74,Debit,Raleigh,Branch,23.0,Student,15.0,1.0,1711.7799999999997,0
1229.81,Debit,San Francisco,ATM,26.0,Student,254.0,1.0,1821.0,0
47.22999999999999,Debit,Fresno,Online,77.0,Retired,282.0,1.0,5107.75,0
266.3700000000001,Debit,Washington,Branch,33.0,Engineer,77.0,1.0,5229.95,0
343.57,Debit,Boston,Online,20.0,Student,91.0,1.0,339.15999999999985,0
418.2599999999998,Credit,New York,Online,32.0,Doctor,45.0,1.0,10442.48,0
34.629999999999995,Debit,Columbus,Online,63.0,Retired,76.0,1.0,4324.4,0
65.58000000000003,Debit,El Paso,Branch,55.0,Retired,173.0,1.0,6292.29,0
24.229999999999997,Credit,Miami,Branch,21.0,Student,122.0,1.0,269.0100000000002,0
161.52000000000004,Credit,Jacksonville,ATM,78.0,Retired,112.0,1.0,5379.25,0
279.87999999999994,Debit,Kansas City,Branch,64.0,Doctor,179.0,2.0,1334.0900000000001,0
286.4900000000001,Credit,Charlotte,Branch,53.0,Doctor,109.0,1.0,6366.84,0
72.87,Debit,Nashville,ATM,22.0,Student,258.0,1.0,1839.1,0
309.79999999999995,Debit,Baltimore,ATM,53.0,Retired,41.0,1.0,3966.54,0
136.35,Debit,Houston,Branch,33.0,Engineer,82.0,1.0,9983.36,0
289.43000000000006,Debit,Phoenix,Branch,66.0,Retired,72.0,1.0,4577.09,0
148.46000000000006,Credit,Albuquerque,Online,65.0,Doctor,205.0,1.0,7458.03,0
215.15000000000003,Debit,Detroit,Branch,32.0,Engineer,217.0,1.0,6397.29,0
72.33999999999997,Debit,Miami,Online,49.0,Engineer,144.0,3.0,6345.03,0
171.35999999999999,Debit,Indianapolis,ATM,30.0,Doctor,118.0,1.0,6034.73,0
966.66,Debit,Raleigh,ATM,53.0,Engineer,32.0,1.0,765.8099999999995,0
737.5300000000002,Debit,Philadelphia,ATM,55.0,Engineer,120.0,1.0,9826.26,0
214.41999999999993,Debit,Columbus,ATM,45.0,Engineer,17.0,1.0,3736.38,0
95.09000000000002,Debit,Miami,Branch,27.0,Student,203.0,1.0,646.8500000000004,0
92.22999999999998,Debit,Boston,ATM,72.0,Retired,86.0,1.0,6385.12,0
264.92,Credit,San Diego,Branch,57.0,Retired,233.0,1.0,4161.71,0
78.50000000000003,Credit,Fort Worth,Online,51.0,Doctor,201.0,1.0,11079.77,0
4.65,Debit,Miami,Online,69.0,Doctor,146.0,1.0,10017.11,0
44.879999999999995,Credit,Seattle,Online,26.0,Student,251.0,1.0,1644.0900000000001,0
592.98,Debit,El Paso,ATM,28.0,Student,132.0,1.0,387.64999999999964,0
225.79,Debit,Boston,Online,18.0,Student,129.0,1.0,528.3800000000001,0
65.29999999999998,Debit,Louisville,ATM,55.0,Retired,67.0,1.0,7530.3,0
112.78999999999999,Debit,Jacksonville,Online,62.0,Doctor,49.0,1.0,10887.59,0
928.1600000000001,Debit,San Francisco,ATM,59.0,Retired,153.0,1.0,7104.61,0
614.7000000000003,Credit,Fort Worth,Branch,61.0,Retired,37.0,1.0,7307.11,0
27.070000000000004,Debit,Baltimore,Branch,20.0,Student,19.0,3.0,349.97999999999956,0
171.44999999999993,Debit,San Francisco,Branch,60.0,Engineer,199.0,1.0,2284.41,0
345.27,Debit,San Antonio,Branch,22.0,Student,123.0,1.0,1918.3599999999997,0
873.7200000000003,Debit,Washington,Online,22.0,Student,288.0,1.0,503.0100000000002,0
293.9499999999999,Debit,Memphis,Branch,37.0,Engineer,56.0,1.0,1216.9099999999999,0
29.440000000000005,Debit,Fresno,ATM,18.0,Student,243.0,1.0,1071.04,0
210.02000000000004,Debit,El Paso,ATM,21.0,Student,74.0,1.0,187.89999999999964,0
21.049999999999997,Debit,Chicago,ATM,72.0,Retired,171.0,1.0,7145.67,0
176.02,Debit,Phoenix,Online,28.0,Student,71.0,1.0,1493.88,0
90.50000000000003,Credit,Louisville,Branch,41.0,Engineer,134.0,1.0,8658.95,0
70.95999999999997,Debit,Baltimore,Branch,28.0,Student,31.0,1.0,164.1199999999999,0
147.51000000000005,Debit,Albuquerque,ATM,53.0,Engineer,68.0,1.0,7089.9,0
377.77999999999986,Credit,Nashville,Online,21.0,Student,88.0,1.0,841.6499999999996,0
149.54000000000005,Credit,Columbus,Branch,71.0,Retired,107.0,1.0,5677.05,0
389.77000000000004,Credit,Jacksonville,Online,26.0,Student,30.0,1.0,1658.4899999999998,0
101.38000000000001,Debit,Seattle,Branch,63.0,Doctor,49.0,1.0,10171.68,0
138.22999999999993,Debit,Fresno,Branch,64.0,Doctor,63.0,1.0,13847.99,0
871.3000000000001,Debit,San Jose,ATM,51.0,Retired,229.0,1.0,3688.98,0
459.93999999999994,Debit,Detroit,Branch,52.0,Engineer,180.0,1.0,5619.95,0
328.35,Credit,Memphis,Branch,20.0,Student,175.0,1.0,342.0799999999999,0
758.1500000000002,Debit,Raleigh,Online,53.0,Engineer,38.0,1.0,4702.86,0
6.6400000000000015,Debit,Boston,Online,59.0,Doctor,47.0,1.0,12703.24,0
48.22999999999999,Credit,Memphis,Online,73.0,Retired,160.0,1.0,6659.81,0
240.41000000000008,Credit,Baltimore,Online,42.0,Doctor,248.0,1.0,7860.65,0
8.48,Debit,San Antonio,ATM,55.0,Engineer,29.0,1.0,1275.1999999999998,0
171.9699999999999,Debit,Nashville,Branch,26.0,Student,292.0,1.0,1265.27,0
263.42999999999995,Credit,San Diego,Online,37.0,Doctor,274.0,5.0,12841.01,1
660.1500000000001,Debit,Boston,ATM,22.0,Student,204.0,1.0,1241.5900000000001,0
32.529999999999994,Debit,Kansas City,Online,25.0,Student,283.0,1.0,874.9300000000003,0
